user,combination,accuracy,precision,recall,F1,MCC,Balanced_accuracy,sensitivity,specificity,number_features
501,BaseDE_knn,0.9610119047619048,0.8247984289300786,0.8031862990810359,0.8095361210436892,0.9018761871428925,0.8031862990810359,0.8031862990810359,0.9777552214237707,10.733333333333333
501,BaseDE_svm,0.9672619047619049,0.8197492629797728,0.8042105263157894,0.8072416898611396,0.9179866944377917,0.8042105263157894,0.8042105263157894,0.9804678993033537,11.066666666666666
501,BaseGA_knn,0.9508928571428572,0.8080825667131176,0.7858404344193818,0.7944679598635404,0.8759004319222884,0.7858404344193818,0.7858404344193818,0.9717328551229113,3.8333333333333335
501,BaseGA_svm,0.9645833333333333,0.8131586138115492,0.7991812865497075,0.8002340144816924,0.9111703136298904,0.7991812865497075,0.7991812865497075,0.9811385908909094,4.366666666666666
501,OriginalArchOA_knn,0.9526785714285714,0.8033486120473545,0.780861319966583,0.7895049732834583,0.8803890221400336,0.780861319966583,0.780861319966583,0.9748653366546318,5.466666666666667
501,OriginalArchOA_svm,0.9657738095238096,0.8087459388427595,0.7979089390142022,0.8004470790759608,0.914236329399107,0.7979089390142022,0.7979089390142022,0.9799535882223067,5.0
501,OriginalDO_knn,0.9482142857142857,0.7971441447408695,0.7673174603174603,0.7775842191385528,0.8685352796589333,0.7673174603174603,0.7673174603174603,0.9717698085845633,5.633333333333334
501,OriginalDO_svm,0.9645833333333333,0.8083283776112236,0.7956165413533836,0.7983272240736088,0.9110773781562272,0.7956165413533836,0.7956165413533836,0.9798753505545456,5.566666666666666
501,OriginalGBO_knn,0.9476190476190476,0.7862588376450773,0.7613383458646616,0.7715885364391432,0.867236059557333,0.7613383458646616,0.7613383458646616,0.9735482294874418,5.866666666666666
501,OriginalGBO_svm,0.9642857142857143,0.8099047481380411,0.8020401002506266,0.8035664156350034,0.9104554381605777,0.8020401002506266,0.8020401002506266,0.980662713877291,5.566666666666666
501,OriginalJA_knn,0.9586309523809523,0.8362039673212395,0.8099047619047618,0.8190685873692016,0.896020516259884,0.8099047619047618,0.8099047619047618,0.9777651567385299,6.966666666666667
501,OriginalJA_svm,0.9639880952380953,0.8148247527948019,0.8041228070175439,0.8055080674248972,0.909889735104776,0.8041228070175439,0.8041228070175439,0.9797086499294335,6.133333333333334
501,OriginalRUN_knn,0.9514880952380953,0.8088580025911353,0.7851654135338345,0.7937130706065603,0.8775158614733899,0.7851654135338345,0.7851654135338345,0.9740910320772749,4.9
501,OriginalRUN_svm,0.9607142857142857,0.7824803654725756,0.789109440267335,0.785181756612978,0.9015156387423823,0.789109440267335,0.789109440267335,0.9799042942572384,4.366666666666666
501,OriginalWOA_knn,0.9529761904761905,0.8299994742779779,0.7899231411862989,0.8042488242570544,0.880994755072143,0.7899231411862989,0.7899231411862989,0.9762824921626674,5.3
501,OriginalWOA_svm,0.9613095238095238,0.7836318868105571,0.7907936507936508,0.7861879051188743,0.9029968403111499,0.7907936507936508,0.7907936507936508,0.9786378730493978,4.366666666666666
